kepid,kepoi_name,kepler_name,ra,dec
5476671,K04598.02,,298.75528,40.665218
11290515,K04716.02,,288.34488,49.021938
4919550,K04766.02,,290.46756,40.056438
8216763,K04838.02,,284.26859,44.19754
6767227,K04871.02,,288.52902,42.27626
8094120,K04881.02,,290.55087,43.994362
3854496,K06368.01,,292.56421,38.931129
3858757,K06369.01,,293.66006,38.964008
3858767,K06370.01,,293.66177,38.964748
3858884,K06371.01,,293.69543,38.982792
3936061,K06372.01,,285.27823,39.088428
3938073,K06373.01,,286.15421,39.065708
3972391,K06374.01,,295.88843,39.027901
3972432,K06375.01,,295.89651,39.076359
3973002,K06376.01,,296.00211,39.000511
5025217,K06496.01,,295.43771,40.120998
5025234,K06497.01,,295.43936,40.147449
5025294,K06498.01,,295.45105,40.175652
5026187,K06499.01,,295.63986,40.19825
5031804,K06500.01,,296.83371,40.16124
5031882,K06501.01,,296.8522,40.166519
5036516,K06502.01,,297.87564,40.10746
5036530,K06503.01,,297.87741,40.120781
5781192,K06626.01,,288.69742,41.059231
5802285,K06627.01,,295.10843,41.074059
5802470,K06628.01,,295.15628,41.052559
5807579,K06629.01,,296.3493,41.072968
5809372,K06630.01,,296.73676,41.00066
5860347,K06631.01,,285.95218,41.14439
5871918,K06632.01,,290.34891,41.137829
5894825,K06633.01,,296.82806,41.192028
8374394,K07883.01,,294.96524,44.360481
6706287,K06761.01,,295.67706,42.111355
6715997,K06762.01,,297.83545,42.11039
6763884,K06763.01,,287.23486,42.263309
6766748,K06764.01,,288.36362,42.24807
6768616,K06765.01,,289.04434,42.280022
6774408,K06766.01,,290.87341,42.277828
6778289,K06767.01,,292.10236,42.252239
6781047,K06768.01,,292.93964,42.244156
6781535,K06769.01,,293.07452,42.280258
8440062,K07886.01,,295.19839,44.419601
7622072,K06894.01,,295.9227,43.285881
7630658,K06895.01,,297.91519,43.256203
7631194,K06896.01,,298.05032,43.23317
7662209,K06897.01,,282.79242,43.374859
7663804,K06898.01,,283.69098,43.367691
7668648,K06899.01,,286.27698,43.339142
7670485,K06900.01,,287.12943,43.344131
7670617,K06901.01,,287.18448,43.367088
8367298,K07025.01,,292.4931,44.333439
8374499,K07026.01,,295.00055,44.321018
8378656,K07027.01,,296.29739,44.333
8378922,K07028.01,,296.3717,44.383541
8379547,K07029.01,,296.55756,44.31023
8381592,K07030.01,,297.1105,44.399872
8382339,K07031.01,,297.29306,44.355251
8394475,K07032.01,,300.42432,44.343601
8398290,K07033.01,,301.70032,44.380005
9328864,K07160.01,,285.00354,45.887951
9334490,K07161.01,,288.27121,45.87661
9340411,K07162.01,,291.0527,45.835129
9344623,K07163.01,,292.7402,45.80151
9353182,K07164.01,,295.85443,45.892208
9357275,K07165.01,,297.20245,45.849861
9357375,K07166.01,,297.23355,45.843262
9392702,K07167.01,,286.06958,45.900581
9394920,K07168.01,,287.33417,45.924709
8524110,K07891.01,,300.55823,44.570061
10163067,K07291.01,,298.9006,47.107769
10164018,K07292.01,,299.16739,47.185692
10189523,K07293.01,,283.01196,47.238602
10198109,K07294.01,,287.49353,47.224659
10208759,K07295.01,,292.25565,47.286301
10214328,K07296.01,,294.37708,47.289928
10215422,K07297.01,,294.75986,47.201931
10257903,K07298.01,,284.0842,47.373589
10258558,K07299.01,,284.45453,47.311951
11240948,K07425.01,,290.10678,48.903389
11241560,K07426.01,,290.43677,48.983452
11244571,K07427.01,,292.08185,48.96711
11250867,K07428.01,,294.97415,48.94458
11251058,K07429.01,,295.05701,48.976349
11282568,K07430.01,,282.93994,49.050289
11285625,K07431.01,,285.21619,49.08947
11286311,K07432.01,,285.63681,49.009109
4732015,K05076.02,,286.8252,39.802509
8043638,K00460.02,,296.63684,43.802792
11176166,K05875.02,,283.06863,48.802078
9214712,K06064.02,,290.38962,45.681438
9214715,K06065.02,,290.39124,45.68161
7838906,K06165.02,,296.98563,43.581352
1026032,K06252.01,,291.04407,36.729271
1293379,K06253.01,,291.11398,36.994061
3973504,K06377.01,,296.09506,39.055439
4042088,K06378.01,,286.8895,39.107368
4055092,K06379.01,,290.98013,39.186489
4067549,K06380.01,,294.19971,39.172379
4069063,K06381.01,,294.55844,39.13765
4069213,K06382.01,,294.5957,39.193748
4075064,K06383.01,,295.86926,39.148201
4076061,K06384.01,,296.07407,39.158192
4076952,K06385.01,,296.24484,39.185139
5036530,K06503.02,,297.87741,40.120781
5036538,K06504.01,,297.87799,40.10796
5038469,K06505.01,,298.22311,40.172298
5039687,K06506.01,,298.4595,40.16156
5042785,K06507.01,,299.09546,40.19817
5078879,K06508.01,,284.11514,40.243561
5080346,K06509.01,,284.85397,40.208569
5080652,K06510.01,,285.02042,40.2985
5894972,K06634.01,,296.86258,41.147419
5951140,K06635.01,,288.88849,41.246738
5952309,K06636.01,,289.263,41.26638
5952457,K06637.01,,289.29977,41.278751
5962514,K06639.01,,292.53986,41.21159
5962716,K06640.01,,292.60831,41.225201
5966732,K06641.01,,293.7937,41.204491
5977541,K06642.01,,296.47546,41.241116
5977804,K06643.01,,296.53571,41.23901
6792124,K06770.01,,295.78482,42.285679
6804648,K06771.01,,298.48257,42.240379
6806632,K06772.01,,298.89075,42.209862
6841577,K06773.01,,283.77585,42.359322
6842345,K06774.01,,284.13208,42.350441
6852488,K06775.01,,288.47314,42.38007
6853172,K06776.01,,288.73029,42.334011
6859546,K06777.01,,290.72195,42.391571
8460634,K07887.01,,300.78308,44.489269
7671594,K06902.01,,287.63586,43.37077
7677005,K06903.01,,289.91574,43.390789
7687365,K06904.01,,293.41785,43.34285
7691527,K06905.01,,294.7326,43.349522
7695445,K06906.01,,295.90744,43.385979
7700500,K06907.01,,297.24039,43.397678
7700578,K06908.01,,297.26019,43.306358
7707736,K06909.01,,298.89764,43.394459
7733540,K06910.01,,283.01382,43.483109
8411947,K07034.01,,282.88736,44.43911
8414159,K07035.01,,284.12369,44.44035
8414216,K07036.01,,284.15799,44.45911
8415863,K07037.01,,285.05148,44.485138
8423903,K07038.01,,289.2308,44.412483
8429450,K07039.01,,291.31595,44.462849
8442795,K07040.01,,296.05728,44.461079
8443812,K07041.01,,296.38422,44.433418
8445775,K07042.01,,296.95325,44.46423
9397900,K07169.01,,289.04196,45.977081
9411943,K07170.01,,294.94177,45.929562
9412462,K07171.01,,295.12039,45.968552
9418994,K07172.01,,297.28387,45.95311
9451096,K07173.01,,284.8071,46.098003
9458266,K07174.01,,288.87769,46.059139
9466042,K07175.01,,292.3114,46.073318
9468296,K07176.01,,293.21976,46.05373
10264202,K07300.01,,287.42365,47.373341
10264293,K07301.01,,287.47986,47.360161
10268809,K07302.01,,289.68057,47.31781
10274244,K07303.01,,291.9364,47.309689
10275887,K07304.01,,292.59222,47.392277
10290021,K07305.01,,297.47162,47.39994
10290447,K07306.01,,297.59232,47.34536
10292465,K07307.01,,298.13632,47.384529
10294608,K07308.01,,298.73633,47.37743
11287726,K07433.01,,286.52194,49.069149
11288492,K07434.01,,287.04843,49.02861
11288772,K07435.01,,287.22009,49.053501
11295085,K07436.01,,290.85852,49.052189
11296724,K07437.01,,291.72018,49.084541
11350389,K07438.01,,291.8429,49.119099
11356602,K07439.01,,294.82391,49.158642
11358392,K07440.01,,295.62772,49.178242
1433531,K06254.01,,291.66547,37.076118
1717528,K06255.01,,290.57657,37.290539
1871483,K06256.01,,292.13239,37.388481
2012722,K06257.01,,291.01147,37.43364
2013883,K06258.01,,291.2832,37.419601
2161949,K06259.01,,291.8129,37.55587
2161949,K06259.02,,291.8129,37.55587
2162994,K06260.01,,292.05801,37.592049
2167444,K06261.01,,292.99991,37.580139
4078693,K06386.01,,296.57791,39.111519
4142768,K06387.01,,287.26285,39.260021
4149684,K06388.01,,289.50229,39.211605
4150703,K06389.01,,289.76437,39.246231
4157488,K06390.01,,291.60318,39.228329
4160669,K06391.01,,292.32391,39.299351
4171955,K06392.01,,294.92883,39.201401
4174507,K06393.01,,295.47385,39.213829
5083138,K06511.01,,286.21539,40.203411
5083252,K06512.01,,286.27789,40.273029
5087223,K06513.01,,287.97455,40.25523
5091075,K06514.01,,289.31235,40.288189
5091614,K06515.01,,289.48297,40.292751
5092799,K06516.01,,289.84402,40.262741
5092799,K06516.02,,289.84402,40.262741
5094301,K06517.01,,290.2691,40.20216
5983348,K06644.01,,297.73364,41.250912
5990753,K06645.01,,299.30551,41.263519
6019971,K06646.01,,282.58801,41.347092
6029130,K06647.01,,287.03979,41.328869
6035335,K06648.01,,289.51791,41.343632
6041511,K06649.01,,291.53125,41.389069
6042116,K06650.01,,291.71811,41.389969
6042663,K06651.01,,291.89954,41.305889
6044064,K06652.01,,292.35315,41.324242
6859813,K06778.01,,290.8067,42.343929
6863840,K06779.01,,292.05487,42.334969
6864569,K06780.01,,292.26715,42.321289
6864706,K06781.01,,292.30566,42.302479
6864859,K06782.01,,292.35025,42.393429
6867219,K06783.01,,293.02472,42.325089
6877673,K06784.01,,295.76584,42.391331
6877871,K06785.01,,295.80725,42.372341
6878408,K06786.01,,295.93283,42.39669
7741048,K06911.01,,287.02686,43.405682
7751562,K06912.01,,291.28461,43.405289
7755741,K06913.01,,292.78702,43.416039
7755741,K06913.02,,292.78702,43.416039
7769072,K06914.01,,296.83969,43.408051
7769815,K06915.01,,297.01929,43.478802
7777365,K06916.01,,298.83493,43.41951
7798259,K06917.01,,280.34384,43.596142
8453191,K07043.01,,298.79752,44.417992
8453324,K07044.01,,298.82861,44.48914
8479107,K07045.01,,284.12561,44.550571
8479386,K07046.01,,284.27853,44.594028
8488876,K07047.01,,289.40515,44.51548
8504570,K07048.01,,295.23688,44.507671
8509346,K07049.01,,296.71408,44.577209
8517433,K07050.01,,298.78268,44.57465
9474222,K07177.01,,295.37402,46.04274
9474969,K07178.01,,295.62891,46.05135
9480398,K07179.01,,297.37427,46.054806
9490342,K07180.01,,300.13855,46.061691
9509207,K07181.01,,282.66821,46.16013
9513168,K07182.01,,284.95761,46.14381
9520700,K07183.01,,289.33817,46.152828
9529294,K07184.01,,293.013,46.166561
12116489,K00547.02,,294.5704,50.673019
10296163,K07309.01,,299.16693,47.356098
10330495,K07310.01,,287.87509,47.445759
10332789,K07311.01,,289.0368,47.46595
10340228,K07312.01,,292.11972,47.485619
10341787,K07313.01,,292.72198,47.4548
10342097,K07314.01,,292.85236,47.498039
10345862,K07315.01,,294.25418,47.43779
10346522,K07316.01,,294.48337,47.45266
10352603,K07317.01,,296.59042,47.416908
11359305,K07441.01,,295.98428,49.130249
11391181,K07442.01,,284.99454,49.228161
11401869,K07443.01,,291.30954,49.242439
11409698,K07444.01,,295.14685,49.28241
11411639,K07445.01,,295.92404,49.220188
11455795,K07446.01,,292.18417,49.31004
11457191,K07447.01,,292.92563,49.34734
11462556,K07448.01,,295.38477,49.333672
2283362,K06262.01,,286.11075,37.611851
2301068,K06263.01,,291.02719,37.613911
2305372,K06264.01,,291.99033,37.672749
2306740,K06265.01,,292.26981,37.6982
2308957,K06266.01,,292.75183,37.603539
2422820,K06267.01,,286.13458,37.799881
2437452,K06268.01,,290.22617,37.75964
2437804,K06269.01,,290.25357,37.759418
2438061,K06270.01,,290.27701,37.79097
4180396,K06394.01,,296.54669,39.226372
4245897,K06395.01,,286.3909,39.334389
4252226,K06396.01,,288.72693,39.337742
4261960,K06397.01,,291.49063,39.388592
4269252,K06398.01,,293.27979,39.393318
4274071,K06399.01,,294.40472,39.351681
4281895,K06400.01,,296.05179,39.39497
4282390,K06401.01,,296.14655,39.396938
5095269,K06518.01,,290.55194,40.23502
5097278,K06519.01,,291.1962,40.261959
5098757,K06520.01,,291.65561,40.253944
5111801,K06521.01,,295.17368,40.290157
5112198,K06522.01,,295.25665,40.257511
5113809,K06523.01,,295.55603,40.233089
5115178,K06524.01,,295.84485,40.280869
5115379,K06525.01,,295.88437,40.27766
5115688,K06526.01,,295.94925,40.247829
6045093,K06653.01,,292.64594,41.353039
6046311,K06654.01,,293.02133,41.355999
6048106,K06655.01,,293.55844,41.395351
6048255,K06656.01,,293.60648,41.306278
6057750,K06657.01,,296.104,41.36927
6060580,K06658.01,,296.76862,41.319538
6063448,K06659.01,,297.40732,41.329769
6066107,K06660.01,,298.06454,41.308311
8391983,K07884.01,,299.77228,44.363022
6890618,K06787.01,,298.62164,42.39423
6925263,K06788.01,,282.80841,42.486778
6927629,K06789.01,,283.90543,42.441891
6929016,K06790.01,,284.50391,42.46386
6936977,K06791.01,,287.95151,42.413189
6939670,K06792.01,,288.96494,42.469391
6947623,K06793.01,,291.49585,42.47813
6947837,K06794.01,,291.5636,42.476871
6949550,K06795.01,,292.11746,42.45628
7811211,K06918.01,,287.57062,43.531738
7812893,K06919.01,,288.37213,43.591221
7816680,K06920.01,,289.92133,43.508221
7816935,K06921.01,,290.00784,43.502129
7838639,K06922.01,,296.91443,43.519451
7846730,K06923.01,,298.85602,43.536968
7847927,K06924.01,,299.13303,43.527111
7868967,K06925.01,,281.35678,43.658352
8526387,K07051.01,,301.35458,44.524948
8543278,K07052.01,,283.94864,44.669498
8552500,K07053.01,,288.86761,44.648022
8552540,K07054.01,,288.89041,44.61702
8553788,K07055.01,,289.4288,44.641411
8553907,K07056.01,,289.47922,44.631371
8559796,K07057.01,,291.70581,44.618542
8559863,K07058.01,,291.7309,44.622631
8489260,K07889.01,,289.57452,44.519939
9529856,K07185.01,,293.26245,46.15062
9536048,K07186.01,,295.61349,46.190689
9540450,K07187.01,,297.09329,46.132381
9540675,K07188.01,,297.16602,46.199188
9541163,K07189.01,,297.29395,46.102341
9541567,K07190.01,,297.40424,46.119991
9569866,K07191.01,,282.22711,46.246159
9579192,K07192.01,,287.63187,46.29871
8540376,K07892.01,Kepler-457 d,282.37753,44.694592
10363300,K07318.01,,299.63449,47.477249
10388451,K07319.01,,283.84756,47.515659
10396708,K07320.01,,288.29715,47.56004
10407047,K07321.01,,292.77695,47.539391
10407430,K07322.01,,292.93396,47.514751
10407464,K07323.01,,292.94501,47.528469
10417704,K07324.01,,296.65329,47.515259
10420279,K07325.01,,297.38031,47.545029
10422852,K07326.01,,298.07645,47.512798
11495989,K07449.01,,285.37671,49.461712
11499757,K07450.01,,287.7262,49.435261
11501774,K07451.01,,288.87637,49.490528
11502172,K07452.01,,289.07819,49.480019
11502179,K07453.01,,289.08099,49.420315
11506235,K07454.01,,291.30069,49.495689
11551652,K07455.01,,287.57501,49.551167
11560382,K07456.01,,292.53864,49.538761
11560431,K07457.01,,292.56583,49.535721
2438062,K06271.01,,290.27707,37.791946
2438517,K06272.01,,290.32913,37.763889
2442084,K06273.01,,291.1601,37.761101
2449245,K06274.01,,292.73026,37.787182
2450716,K06275.01,,293.07098,37.710899
2557350,K06276.01,,286.81915,37.859009
2557430,K06277.01,,286.84528,37.815891
2568971,K06278.01,,290.10883,37.845211
4284147,K06402.01,,296.48584,39.312611
4349935,K06403.01,,286.82983,39.469559
4352168,K06404.01,,287.71497,39.442711
4356621,K06405.01,,289.20514,39.468441
4357985,K06406.01,,289.60037,39.431709
4367544,K06407.01,,292.28394,39.4571
4372410,K06408.01,,293.52682,39.404831
4372620,K06409.01,,293.5787,39.447979
4372961,K06410.01,,293.66101,39.411629
5119143,K06527.01,,296.68451,40.290588
5125048,K06528.01,,298.02026,40.265659
5126627,K06529.01,,298.39581,40.25948
5130890,K06530.01,,299.24683,40.29866
5164794,K06531.01,,283.48358,40.324066
5171707,K06532.01,,286.74857,40.36544
5172274,K06533.01,,286.97809,40.302078
5174492,K06534.01,,287.88882,40.386768
6068947,K06661.01,,298.74298,41.386292
6103049,K06662.01,,283.76822,41.44112
6109688,K06663.01,,286.91357,41.48151
6111011,K06664.01,,287.46738,41.47163
6128141,K06665.01,,293.25287,41.426319
6128245,K06666.01,,293.2793,41.403679
6131659,K06667.01,,294.27908,41.436901
6146838,K06668.01,,297.91599,41.485641
6950275,K06796.01,,292.34671,42.402939
6953219,K06797.01,,293.24902,42.446621
6956176,K06798.01,,294.07739,42.402241
6962018,K06799.01,,295.54373,42.428429
6965293,K06800.01,,296.31641,42.43351
6967430,K06801.01,,296.80319,42.47797
7009828,K06802.01,,282.42773,42.593639
7025851,K06803.01,,289.35959,42.530239
7870250,K06926.01,,282.15744,43.689152
7871395,K06927.01,,282.83334,43.600689
7885518,K06928.01,,289.9574,43.657429
7885570,K06929.01,,289.97372,43.653809
7886329,K06930.01,,290.23407,43.66206
7902204,K06931.01,,295.50229,43.609871
7919653,K06932.01,,299.93735,43.627129
7938468,K06933.01,,281.94336,43.728588
8560861,K07059.01,,292.1394,44.672741
8565900,K07060.01,,294.10526,44.615269
8566113,K07061.01,,294.20145,44.639839
8569819,K07062.01,,295.4758,44.62149
8574270,K07063.01,,296.82111,44.67598
8581658,K07064.01,,298.68329,44.63681
8590527,K07065.01,,301.04822,44.603031
8604993,K07066.01,,282.23996,44.73114
8608490,K07067.01,,284.16718,44.779369
9579789,K07193.01,,287.97546,46.289631
9581498,K07194.01,,288.92041,46.221142
9588862,K07195.01,,292.15543,46.204529
9592855,K07196.01,,293.77014,46.23658
9596064,K07197.01,,294.95062,46.242149
9596187,K07198.01,,294.99121,46.223572
9596892,K07199.01,,295.25565,46.2164
9597095,K07200.01,,295.32855,46.268375
10450504,K07327.01,,282.15787,47.686531
10454401,K07328.01,,284.31717,47.678638
10462826,K07329.01,,288.67477,47.636028
10464199,K07330.01,,289.32047,47.632446
10468514,K07331.01,,291.10974,47.61549
10471113,K07332.01,,292.16614,47.612251
10481054,K07333.01,,295.84448,47.652119
10486425,K07334.01,,297.47675,47.658981
11560447,K07458.01,,292.57596,49.5257
11601357,K07459.01,,286.30902,49.623871
11602794,K07460.01,,287.31912,49.65699
11615481,K07461.01,,294.25418,49.695839
11616200,K07462.01,,294.57288,49.668442
11616631,K07463.01,,294.76575,49.664719
11616663,K07464.01,,294.77649,49.65601
11618798,K07465.01,,295.65591,49.609348
2570505,K06279.01,,290.28955,37.888168
2570767,K06280.01,,290.33002,37.891029
2571075,K06281.01,,290.38739,37.82029
2576692,K06282.01,,291.64301,37.814259
2580872,K06283.01,,292.52859,37.81002
2583777,K06284.01,,293.16727,37.841389
2693092,K06285.01,,285.90485,37.928089
2708156,K06286.01,,290.28711,37.936508
2708172,K06287.01,,290.29175,37.981079
4375101,K06411.01,,294.15329,39.464279
4380283,K06412.01,,295.319,39.480049
4384793,K06413.01,,296.20227,39.40519
4445630,K06414.01,,285.06241,39.57439
4446411,K06415.01,,285.41,39.52837
4454219,K06416.01,,288.56314,39.541649
4456622,K06417.01,,289.32434,39.582581
4482738,K06418.01,,296.13901,39.579632
4484312,K06419.01,,296.45139,39.59166
5174920,K06535.01,,288.05316,40.369499
5181455,K06536.01,,290.14093,40.319141
5193386,K06537.01,,293.66013,40.364208
5193439,K06538.01,,293.67682,40.334068
5196851,K06539.01,,294.54105,40.308029
5199978,K06540.01,,295.31302,40.352341
5211470,K06541.01,,297.70847,40.30759
5215508,K06542.01,,298.49994,40.333672
6147573,K06669.01,,298.07883,41.484268
6152521,K06670.01,,299.12161,41.42445
6185717,K06671.01,,284.46127,41.56179
6187508,K06672.01,,285.33963,41.539749
6205460,K06673.01,,291.98026,41.559422
6206751,K06674.01,,292.40631,41.513039
6207053,K06675.01,,292.5015,41.549061
6209225,K06676.01,,293.16168,41.538158
6220470,K06677.01,,296.15887,41.516541
7031132,K06804.01,,290.98767,42.53167
7031732,K06805.01,,291.18863,42.59071
7031767,K06806.01,,291.20343,42.526718
7031948,K06807.01,,291.26016,42.584019
7031992,K06808.01,,291.27606,42.593521
7032117,K06809.01,,291.3194,42.5495
7032174,K06810.01,,291.3367,42.53442
7032383,K06811.01,,291.40652,42.582218
7939761,K06934.01,,282.67258,43.788311
7943535,K06935.01,,284.56271,43.774261
7947631,K06936.01,,286.76498,43.796329
7950775,K06937.01,,288.32407,43.763329
7955301,K06938.01,,290.18625,43.72385
7960295,K06939.01,,291.89343,43.730251
7960547,K06940.01,,291.99203,43.7668
7967100,K06941.01,,294.27921,43.719849
8610483,K07068.01,,285.28397,44.76915
8613446,K07069.01,,286.91599,44.704529
8618226,K07070.01,,289.33154,44.772579
8621026,K07071.01,,290.42838,44.787331
8624860,K07072.01,,291.79575,44.746181
8625408,K07073.01,,292.01733,44.713268
8686442,K07074.01,,290.75494,44.851589
8690001,K07075.01,,292.10843,44.846481
8693536,K07076.01,,293.53033,44.832771
9597854,K07201.01,,295.59369,46.269711
9602431,K07202.01,,297.09915,46.243511
9602538,K07203.01,,297.12708,46.282082
9630640,K07204.01,,281.63019,46.321152
9635520,K07205.01,,284.69968,46.375092
9635529,K07206.01,,284.70453,46.378799
9637299,K07207.01,,285.76071,46.367008
9639106,K07208.01,,286.85812,46.311729
